STARTcounty,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,valordummy,mill,perc_catholics_1800,ind_share_1831
GLOUCESTERSHIRE,.54526317,0,1,,1,1,1,.0062860134,.37263158
GLOUCESTERSHIRE,,0,0,,,0,0,,
GLOUCESTERSHIRE,.84444445,1,0,,,1,0,0,.11111111
GLOUCESTERSHIRE,,1,0,,,0,0,,
GLOUCESTERSHIRE,.56643355,0,0,,,1,0,0,.23776224
GLOUCESTERSHIRE,.71951222,1,0,,,0,0,.003144654,.15853658
GLOUCESTERSHIRE,.78787881,1,0,,,1,0,0,.090909094
GLOUCESTERSHIRE,.23529412,1,0,,,0,0,0,.47058824
GLOUCESTERSHIRE,,0,0,,0,1,0,,
GLOUCESTERSHIRE,.69158876,1,0,,,1,0,0,.21495327
GLOUCESTERSHIRE,.64556962,1,0,,,1,0,0,.24050634
GLOUCESTERSHIRE,.74213839,0,0,,,1,0,.001447178,.20754717
GLOUCESTERSHIRE,.63194442,0,0,,,0,0,0,.1736111
GLOUCESTERSHIRE,.60176992,0,0,,,1,0,.03628118,.34513274
GLOUCESTERSHIRE,,1,0,,,1,0,,
GLOUCESTERSHIRE,.77777779,0,0,,,0,0,0,.2020202
GLOUCESTERSHIRE,.89361703,0,0,,,1,0,0,.08510638
GLOUCESTERSHIRE,.74324322,1,0,,,0,0,.011428571,.1891892
GLOUCESTERSHIRE,.43558282,0,0,,1,0,0,0,.40797547
GLOUCESTERSHIRE,.43609023,2,0,,1,1,0,.001270648,.35839599
GLOUCESTERSHIRE,.7116279,1,0,,0,1,0,0,.1255814
GLOUCESTERSHIRE,.97222221,1,0,,,1,0,0,0
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.84210527,0,0,7,,0,0,0,.02631579
GLOUCESTERSHIRE,,1,0,,,1,0,,
GLOUCESTERSHIRE,.62698412,1,0,,,0,0,0,.18253969
GLOUCESTERSHIRE,.77380955,2,0,,,0,0,0,.083333336
GLOUCESTERSHIRE,.30379745,0,0,,,1,0,0,.26220614
GLOUCESTERSHIRE,.9512195,0,0,,,0,0,0,0
GLOUCESTERSHIRE,.70476192,1,0,,,1,0,0,.12380952
GLOUCESTERSHIRE,.83333331,1,0,,,1,0,.059760958,.083333336
GLOUCESTERSHIRE,.30566037,2,4,,,0,1,0,.31509435
GLOUCESTERSHIRE,.072236724,2,12,,1,1,1,.0003910833,.25761533
GLOUCESTERSHIRE,.13754646,3,6,,,0,1,0,.21003717
GLOUCESTERSHIRE,.15899582,2,4,,,0,1,0,.20920502
GLOUCESTERSHIRE,.71232879,1,0,,,1,0,0,.20547946
GLOUCESTERSHIRE,.1545139,0,1,,0,0,1,0,.24652778
GLOUCESTERSHIRE,.11627907,0,3,,1,1,1,0,.19069767
GLOUCESTERSHIRE,,2,0,,,0,0,,
GLOUCESTERSHIRE,.2838428,0,0,,,1,0,0,.091703057
GLOUCESTERSHIRE,.19387755,1,2,,,1,1,0,.13877551
GLOUCESTERSHIRE,.5,2,0,,,1,0,0,.23043478
GLOUCESTERSHIRE,.78947371,1,0,,,0,0,0,.10526316
GLOUCESTERSHIRE,,2,0,,,0,0,,
GLOUCESTERSHIRE,.77777779,1,0,,,0,0,0,.11111111
GLOUCESTERSHIRE,.52112675,1,0,,0,1,0,0,.26760563
GLOUCESTERSHIRE,.7904762,1,0,,,1,0,.0024813896,.15238096
GLOUCESTERSHIRE,.090909094,2,1,,1,1,1,0,.55502391
GLOUCESTERSHIRE,.5755102,2,0,,,0,0,0,.14693877
GLOUCESTERSHIRE,,2,0,,,0,0,,
GLOUCESTERSHIRE,.48235294,2,0,,,1,0,0,.16470589
GLOUCESTERSHIRE,.3768546,3,3,,,0,1,0,.16320474
GLOUCESTERSHIRE,.08462733,1,5,,1,1,1,0,.2833851
GLOUCESTERSHIRE,.57894737,0,0,,,0,0,0,.10526316
GLOUCESTERSHIRE,.066011235,1,4,,1,0,1,0,.38061798
GLOUCESTERSHIRE,.13475177,2,2,,,1,1,0,.16134752
GLOUCESTERSHIRE,.54000002,0,0,,,1,0,0,.039999999
GLOUCESTERSHIRE,.69892472,0,0,,,0,0,0,.21505377
GLOUCESTERSHIRE,.34453782,0,0,,,0,0,0,.27731094
GLOUCESTERSHIRE,.17882353,2,9,,,1,1,0,.24941176
GLOUCESTERSHIRE,.52857143,1,0,,,0,0,0,.21428572
GLOUCESTERSHIRE,.515625,0,0,,,0,0,0,.140625
GLOUCESTERSHIRE,.81395346,0,0,,0,0,0,0,.13953489
GLOUCESTERSHIRE,.32058823,3,0,,1,1,0,0,.41764706
GLOUCESTERSHIRE,.71264368,2,0,,,1,0,0,.21839081
GLOUCESTERSHIRE,.70588237,1,0,,,0,0,0,.11764706
GLOUCESTERSHIRE,,1,0,,,1,0,,
GLOUCESTERSHIRE,.81333333,1,0,,,1,0,0,.13333334
GLOUCESTERSHIRE,,1,0,,,1,0,,
GLOUCESTERSHIRE,.56237221,2,0,,0,1,0,.00096805423,.22699386
GLOUCESTERSHIRE,.47619048,2,2,,,0,1,0,.23809524
GLOUCESTERSHIRE,.43269232,1,0,,,1,0,0,.1826923
GLOUCESTERSHIRE,.57692307,0,0,,,0,0,0,.30769232
GLOUCESTERSHIRE,.3144654,1,0,,,0,0,.0015503876,.27044025
GLOUCESTERSHIRE,.74285716,0,0,,,1,0,0,.17142858
GLOUCESTERSHIRE,.73333335,2,0,,0,1,0,0,.10476191
GLOUCESTERSHIRE,.29783037,1,0,,,1,0,0,.35897437
GLOUCESTERSHIRE,,0,0,,1,0,0,,
GLOUCESTERSHIRE,.96774191,1,0,,,0,0,0,0
GLOUCESTERSHIRE,.83333331,1,0,,,0,0,0,.16666667
GLOUCESTERSHIRE,.72000003,2,0,,,1,0,.098532498,.104
GLOUCESTERSHIRE,.67487687,0,0,,0,0,0,0,.13793103
GLOUCESTERSHIRE,.40890688,2,0,,1,0,0,0,.38056681
GLOUCESTERSHIRE,.54782611,2,3,,,0,1,0,.086956523
GLOUCESTERSHIRE,.41206029,4,0,,,0,0,0,.19095477
GLOUCESTERSHIRE,.73333335,0,0,,0,0,0,0,.10666667
GLOUCESTERSHIRE,.73333335,1,0,,,0,0,0,.050000001
GLOUCESTERSHIRE,.75384617,0,0,,,0,0,0,.092307694
GLOUCESTERSHIRE,.39772728,2,0,,1,1,0,0,.31198347
GLOUCESTERSHIRE,.42857143,2,0,,,0,0,0,.0989011
GLOUCESTERSHIRE,.80769229,2,0,,,1,0,0,.07692308
GLOUCESTERSHIRE,.85185188,1,0,,,0,0,0,.11111111
GLOUCESTERSHIRE,.51075268,1,0,,,1,0,0,.16129032
GLOUCESTERSHIRE,,2,0,,0,0,0,,
GLOUCESTERSHIRE,.62135923,3,0,,,0,0,.032499999,.21359223
GLOUCESTERSHIRE,.74615383,1,0,,,0,0,0,.13846155
GLOUCESTERSHIRE,.89583331,1,0,,,1,0,0,.10416666
GLOUCESTERSHIRE,.60702878,0,0,,,0,0,0,.26198083
GLOUCESTERSHIRE,.62173915,1,0,,0,1,0,0,.27826086
GLOUCESTERSHIRE,1,0,0,,,0,0,0,0
GLOUCESTERSHIRE,.35304347,0,0,,,0,0,0,.1426087
GLOUCESTERSHIRE,.64705884,2,0,,,0,0,0,.19327731
GLOUCESTERSHIRE,.83333331,0,0,,,0,0,0,.083333336
GLOUCESTERSHIRE,.83333331,2,0,,,1,0,0,.083333336
GLOUCESTERSHIRE,,1,0,,,0,0,,
GLOUCESTERSHIRE,,1,0,,,0,0,,
GLOUCESTERSHIRE,.5925926,1,0,,,1,0,0,.2037037
GLOUCESTERSHIRE,.57575756,0,0,,0,0,0,0,.1969697
GLOUCESTERSHIRE,.8125,1,0,,,0,0,0,.1171875
GLOUCESTERSHIRE,.71014494,0,0,,,1,0,0,.1594203
GLOUCESTERSHIRE,.57692307,0,0,,,0,0,0,.34615386
GLOUCESTERSHIRE,.40277779,0,0,,,1,0,0,.4861111
GLOUCESTERSHIRE,.67073172,2,0,,,0,0,.020618556,.17073171
GLOUCESTERSHIRE,.85000002,1,0,,,0,0,0,.075000003
GLOUCESTERSHIRE,1,0,0,,,0,0,0,0
GLOUCESTERSHIRE,.79310346,0,0,,,0,0,0,.13793103
GLOUCESTERSHIRE,.28947368,2,0,,,0,0,0,.28289473
GLOUCESTERSHIRE,.081911266,4,0,,,0,0,0,.2662116
GLOUCESTERSHIRE,.49056605,0,0,,,0,0,0,.20754717
GLOUCESTERSHIRE,.48958334,0,0,15,,0,0,0,.11458334
GLOUCESTERSHIRE,.85714287,0,0,,,0,0,0,.06122449
GLOUCESTERSHIRE,.62393165,1,0,,,0,0,0,.18803419
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.36123347,0,0,,,0,0,.0031578948,.29515418
GLOUCESTERSHIRE,,2,0,,0,0,0,,
GLOUCESTERSHIRE,.24229075,4,0,,,0,0,0,.18061674
GLOUCESTERSHIRE,.95945948,1,0,,,1,0,0,.013513514
GLOUCESTERSHIRE,.65384614,1,0,,,1,0,0,0
GLOUCESTERSHIRE,,1,0,,,0,0,,
GLOUCESTERSHIRE,.53284669,0,0,,,0,0,0,.13138686
GLOUCESTERSHIRE,.28350514,3,0,,0,1,0,0,.25773194
GLOUCESTERSHIRE,.34666666,1,0,,,0,0,0,.24888889
GLOUCESTERSHIRE,.51239669,1,0,,,0,0,0,.19834711
GLOUCESTERSHIRE,,2,0,,,0,0,,
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.8488372,3,0,,,1,0,0,.093023255
GLOUCESTERSHIRE,.63170165,1,0,,1,1,0,.00056211354,.18648018
GLOUCESTERSHIRE,.29181495,2,0,,0,1,0,.00088573957,.17793594
GLOUCESTERSHIRE,.11654136,0,0,,,1,0,.0016501651,.27443609
GLOUCESTERSHIRE,.15099223,1,0,,,0,0,.00038218996,.22433132
GLOUCESTERSHIRE,.24568966,2,0,,,0,0,.0010277493,.25
GLOUCESTERSHIRE,.13604651,2,0,,,1,0,0,.27325583
GLOUCESTERSHIRE,.11287478,3,0,,,1,0,0,.24691358
GLOUCESTERSHIRE,.037831515,2,0,,,1,0,.00083111704,.38572544
GLOUCESTERSHIRE,,0,0,,,0,0,,
GLOUCESTERSHIRE,.034663867,0,0,,,0,0,.00044493881,.44537815
GLOUCESTERSHIRE,,1,0,,,1,0,,
GLOUCESTERSHIRE,.10866373,0,0,,,1,0,0,.2555066
GLOUCESTERSHIRE,,0,0,,,0,0,,
GLOUCESTERSHIRE,.0045513655,0,1,,0,0,1,.0012781594,.45968792
GLOUCESTERSHIRE,.00065573771,0,0,,,0,0,0,.52590162
GLOUCESTERSHIRE,.0025252525,0,0,,,0,0,.0036737693,.55303031
GLOUCESTERSHIRE,0,0,0,,,0,0,0,.45925927
GLOUCESTERSHIRE,0,0,0,,,0,0,.22926448,.31073445
GLOUCESTERSHIRE,0,0,0,,,0,0,0,.37931034
GLOUCESTERSHIRE,0,4,0,,,1,0,.18888889,.52272725
GLOUCESTERSHIRE,0,0,0,,,0,0,0,.5
GLOUCESTERSHIRE,.64130437,1,0,,,1,0,0,.13043478
GLOUCESTERSHIRE,0,0,0,,1,1,0,0,.60952383
GLOUCESTERSHIRE,0,0,0,,,1,0,0,.28882834
GLOUCESTERSHIRE,0,0,0,,,0,0,0,.86440676
GLOUCESTERSHIRE,0,0,0,,,1,0,0,.50804597
GLOUCESTERSHIRE,0,0,0,,,1,0,0,.63495576
GLOUCESTERSHIRE,.011831819,0,3,,,0,1,.0023902762,.47369534
GLOUCESTERSHIRE,.0021949077,0,0,,,0,0,0,.58033365
GLOUCESTERSHIRE,.0074571217,0,0,,,0,0,.0050533945,.5663684
GLOUCESTERSHIRE,.018007202,0,0,,,0,0,.0031282585,.43217286
GLOUCESTERSHIRE,.0096051227,0,0,,,0,0,0,.39807898
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.80000001,0,0,,,0,0,,.2
GLOUCESTERSHIRE,.8125,0,0,,,1,0,.18478261,.1875
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.90322578,0,0,,,1,0,0,.032258064
GLOUCESTERSHIRE,.50980395,1,0,,,1,0,0,.33333334
GLOUCESTERSHIRE,.66666669,0,0,,,0,0,0,.11764706
GLOUCESTERSHIRE,.95999998,0,0,,,1,0,0,.039999999
GLOUCESTERSHIRE,.16473988,0,0,,,0,0,0,.13294798
GLOUCESTERSHIRE,.82300884,0,0,,,1,0,0,.13716814
GLOUCESTERSHIRE,.10367454,4,0,,1,1,0,0,.37139109
GLOUCESTERSHIRE,.72262776,2,0,,,1,0,0,.17518248
GLOUCESTERSHIRE,.69456065,0,0,,0,1,0,.001150748,.20920502
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.75409836,0,0,,,0,0,0,.1147541
GLOUCESTERSHIRE,.75510204,1,0,,,1,0,0,.14285715
GLOUCESTERSHIRE,.47619048,1,0,,,0,0,0,.22222222
GLOUCESTERSHIRE,.58571428,1,0,,,1,0,0,.042857144
GLOUCESTERSHIRE,.71929824,1,0,,,1,0,0,.15789473
GLOUCESTERSHIRE,.66225165,0,0,,,1,0,0,.2781457
GLOUCESTERSHIRE,.72222221,0,0,,,1,0,0,.19444445
GLOUCESTERSHIRE,.86486489,2,0,,,1,0,0,.10810811
GLOUCESTERSHIRE,.75,0,0,,,1,0,,.083333336
GLOUCESTERSHIRE,.93333334,6,0,,,1,0,0,.06666667
GLOUCESTERSHIRE,.4739264,2,1,,1,1,1,0,.28834355
GLOUCESTERSHIRE,.9130435,0,0,,,0,0,0,0
GLOUCESTERSHIRE,.69230771,0,0,,,1,0,0,0
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.90322578,0,0,,0,1,0,0,.064516127
GLOUCESTERSHIRE,.66037738,0,0,,,0,0,0,.23584905
GLOUCESTERSHIRE,1,0,0,,,1,0,0,0
GLOUCESTERSHIRE,,0,0,,,0,0,,
GLOUCESTERSHIRE,.55789477,1,0,,,1,0,.0034482758,.32631579
GLOUCESTERSHIRE,.4520548,1,0,,,1,0,.0041666669,.369863
GLOUCESTERSHIRE,1,1,0,,,1,0,.021276595,0
GLOUCESTERSHIRE,.74436092,1,0,,,1,0,0,.10526316
GLOUCESTERSHIRE,.66666669,1,0,,,1,0,.010238908,.2345679
GLOUCESTERSHIRE,.51807231,0,0,,0,0,0,0,.3253012
GLOUCESTERSHIRE,.69934642,0,0,,,0,0,0,.19607843
GLOUCESTERSHIRE,.75,0,0,,0,1,0,0,.14634146
GLOUCESTERSHIRE,.78947371,0,0,,,1,0,0,0
GLOUCESTERSHIRE,.74045801,0,0,,,1,0,0,.10687023
GLOUCESTERSHIRE,1,0,0,,,0,0,0,0
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.93478262,0,0,,,1,0,0,.065217391
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.55555558,0,0,,,0,0,0,.33333334
GLOUCESTERSHIRE,.63157892,0,0,,,0,0,0,.31578946
GLOUCESTERSHIRE,.52380955,1,0,,,0,0,0,.095238097
GLOUCESTERSHIRE,.32132131,2,0,,1,0,0,.0022539443,.3903904
GLOUCESTERSHIRE,.77300614,0,0,,,1,0,0,.21472393
GLOUCESTERSHIRE,.7758621,0,0,,,1,0,0,.18965517
GLOUCESTERSHIRE,.60227275,1,0,,,1,0,0,.20454545
GLOUCESTERSHIRE,,0,0,,,1,0,,
GLOUCESTERSHIRE,.25892857,2,0,,1,1,0,0,.5625
GLOUCESTERSHIRE,.79761904,2,0,,,0,0,0,.13095239
GLOUCESTERSHIRE,.53793103,0,0,,,0,0,0,.29655173
GLOUCESTERSHIRE,.68367344,0,0,,,1,0,0,.20408164
GLOUCESTERSHIRE,,0,0,9,,0,0,,
GLOUCESTERSHIRE,.71153843,1,0,,,1,0,0,.13461539
GLOUCESTERSHIRE,.59375,1,0,,,1,0,0,.21875
GLOUCESTERSHIRE,.83582091,0,0,,,0,0,0,.1641791
GLOUCESTERSHIRE,.46774194,1,0,,,0,0,0,.19354838
GLOUCESTERSHIRE,.67123288,1,0,,,1,0,0,.21917808
HAMPSHIRE,.62637365,0,0,,,0,0,0,.0989011
HAMPSHIRE,,1,0,,,0,0,,
HAMPSHIRE,.86666667,1,0,,,0,0,0,0
HAMPSHIRE,.92682928,1,0,,,0,0,0,.048780486
HAMPSHIRE,.80597013,0,0,5,,0,0,0,.10447761
,.72868216,1,0,,,0,0,0,.12403101
HAMPSHIRE,.90909094,1,0,,,0,0,0,0
HAMPSHIRE,.80000001,1,0,2,,1,0,0,.16666667
HAMPSHIRE,,0,0,7,,0,0,,
HAMPSHIRE,.65625,1,0,,,0,0,0,.09375
HAMPSHIRE,.90909094,0,0,,,1,0,0,.030303031
HAMPSHIRE,.59292036,2,0,,,0,0,0,.14159292
HAMPSHIRE,.67924529,0,0,79,,0,0,0,.20754717
HAMPSHIRE,.5,0,0,,,0,0,0,0
HAMPSHIRE,,1,0,,,0,0,,
HAMPSHIRE,.80423278,0,0,,,0,0,0,.12169312
HAMPSHIRE,,0,0,1,,1,0,,
HAMPSHIRE,.64102566,3,0,,,0,0,0,.15897436
HAMPSHIRE,1,0,0,,,0,0,0,0
HAMPSHIRE,.65760869,2,0,8,,0,0,0,.13043478
HAMPSHIRE,.5986622,4,0,,,0,0,0,.13377926
HAMPSHIRE,.78571427,0,0,1,,1,0,0,.16666667
HAMPSHIRE,,2,0,,,0,0,,
HAMPSHIRE,.70489508,4,0,18,1,1,0,.014189429,.16923077
HAMPSHIRE,.78571427,0,0,,,1,0,0,.17857143
HAMPSHIRE,.58031088,2,0,11,0,1,0,0,.22797927
HAMPSHIRE,.8918919,0,0,,,1,0,0,.027027028
HAMPSHIRE,,1,0,,,1,0,,
HAMPSHIRE,.91666669,0,0,,,1,0,0,.016666668
HAMPSHIRE,.4789916,1,0,,,0,0,0,.3277311
HAMPSHIRE,.63333333,1,0,,0,1,0,0,.30000001
HAMPSHIRE,.24541607,1,0,,1,1,0,.0014587892,.43723553
HAMPSHIRE,.84313726,1,0,,,0,0,0,0
HAMPSHIRE,.74193549,1,0,,,0,0,0,.19354838
HAMPSHIRE,.66666669,0,0,,,0,0,.18340611,.14814815
HAMPSHIRE,.8445946,1,0,,,0,0,0,.074324325
HAMPSHIRE,.65517241,0,0,,,1,0,0,.1724138
HAMPSHIRE,.50862068,1,0,2,,0,0,0,.23275863
HAMPSHIRE,.75862068,0,0,,,0,0,0,.034482758
HAMPSHIRE,1,0,0,,,0,0,0,0
HAMPSHIRE,.7096774,1,0,,,0,0,0,.22580644
HAMPSHIRE,.73809522,1,0,,,0,0,0,.14285715
HAMPSHIRE,.92000002,0,0,,,1,0,0,.039999999
HAMPSHIRE,.57954544,0,0,,,0,0,0,.18181819
HAMPSHIRE,.74226803,1,0,,,0,0,0,.17525773
HAMPSHIRE,.2857143,1,0,,,0,0,0,0
HAMPSHIRE,.88235295,0,0,,,1,0,0,.05882353
HAMPSHIRE,.52747256,0,0,12,,1,0,0,.30219781
HAMPSHIRE,.84782606,1,0,9,,0,0,0,.043478262
HAMPSHIRE,.75657892,2,0,54,0,1,0,.0032102729,.10526316
HAMPSHIRE,.73493975,2,0,7,,1,0,0,.13253012
HAMPSHIRE,.90566039,0,0,,,0,0,0,.094339624
HAMPSHIRE,.32014388,1,0,,1,1,0,0,.62230217
HAMPSHIRE,.82474226,1,0,,,0,0,0,.11340206
HAMPSHIRE,.8687259,0,0,,0,1,0,0,.13127413
HAMPSHIRE,.75939852,0,0,,,0,0,0,.075187966
HAMPSHIRE,.44,1,0,,,1,0,.012219959,.14399999
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.54545456,2,0,,0,0,0,0,.27685949
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,,1,0,,,0,0,,
HAMPSHIRE,.80172414,0,0,,,1,0,0,.086206898
HAMPSHIRE,.71710527,0,0,,,1,0,.081415929,.125
HAMPSHIRE,,1,0,,,1,0,,
HAMPSHIRE,.79000002,0,0,,,1,0,0,.12
HAMPSHIRE,.60747665,4,0,,,0,0,.032258064,.25233644
HAMPSHIRE,.96153843,1,0,,,0,0,.10526316,.03846154
HAMPSHIRE,.30409357,1,0,,,0,0,0,.1871345
HAMPSHIRE,.77419353,1,0,,,1,0,0,.064516127
HAMPSHIRE,.59121621,1,0,,,0,0,.0048859934,.21621622
HAMPSHIRE,.5714286,0,0,,,0,0,.0057971017,.21978022
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.83076924,1,0,,,0,0,0,.12307692
HAMPSHIRE,.84210527,2,0,,,0,0,.014981274,.052631579
HAMPSHIRE,.72839504,1,0,,,0,0,0,.086419754
HAMPSHIRE,.87692308,2,0,2,,0,0,0,.092307694
HAMPSHIRE,.045584045,2,0,,1,0,0,.011830201,.48717949
HAMPSHIRE,.71794873,1,0,,,0,0,0,.11538462
HAMPSHIRE,.68644071,0,0,,,0,0,0,.12711865
HAMPSHIRE,.55882353,0,0,72,,0,0,.015180266,.2647059
HAMPSHIRE,.78703701,1,0,,,1,0,0,.037037037
HAMPSHIRE,.69312167,2,0,10,,1,0,.0051347883,.13227513
HAMPSHIRE,.64220184,1,0,,,0,0,0,.14678898
HAMPSHIRE,.70247936,1,0,,,0,0,0,.19834711
HAMPSHIRE,.57692307,0,0,1,,1,0,0,.15384616
HAMPSHIRE,.54838711,1,0,,0,0,0,0,.22580644
HAMPSHIRE,.60526317,1,0,,,0,0,0,.18421052
HAMPSHIRE,.82456142,1,0,,0,0,0,0,.03508772
HAMPSHIRE,,0,0,4,,0,0,,
HAMPSHIRE,.67676765,2,0,,,0,0,0,.11111111
HAMPSHIRE,.8051948,1,0,,,0,0,0,.14285715
HAMPSHIRE,.89999998,1,0,,,0,0,0,.059999999
HAMPSHIRE,.83333331,1,0,,,0,0,0,.083333336
HAMPSHIRE,.74666667,1,0,,,1,0,0,.10666667
HAMPSHIRE,.67948717,1,0,,,0,0,0,.32051283
HAMPSHIRE,.57446808,1,0,2,,1,0,.0093023255,.12765957
HAMPSHIRE,.61386138,2,0,,,0,0,0,.17821783
HAMPSHIRE,.51408452,2,0,4,,0,0,.11660777,.26056337
HAMPSHIRE,.73863637,0,0,,,0,0,0,.03409091
HAMPSHIRE,.51282054,0,0,,,0,0,.078212291,.35897437
HAMPSHIRE,.67625898,1,0,,,0,0,0,.12230216
HAMPSHIRE,.33333334,1,0,,,0,0,.031413611,.11111111
HAMPSHIRE,.63157892,2,0,19,,0,0,0,.21578947
HAMPSHIRE,.5714286,1,0,,,0,0,0,.089285716
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.62962961,0,0,,,0,0,0,.22222222
HAMPSHIRE,.49411765,0,0,,,0,0,.0040322579,.23529412
HAMPSHIRE,.034653466,0,0,,1,0,0,.04924925,.34405941
HAMPSHIRE,.065727696,0,0,,,0,0,0,.51173711
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.86206895,1,0,,,0,0,0,.086206898
HAMPSHIRE,.63157892,0,0,,,0,0,0,.15789473
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.088757396,0,0,,,0,0,.0082101803,.40236688
HAMPSHIRE,.014373717,4,0,,,1,0,0,.71457905
HAMPSHIRE,0,0,0,,,0,0,0,.41891891
HAMPSHIRE,.028795812,0,0,,,0,0,.0015772871,.55759162
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.33333334,0,0,2,,0,0,0,.24324325
HAMPSHIRE,.83333331,1,0,,,1,0,0,.16666667
HAMPSHIRE,0,0,0,,,0,0,0,0
HAMPSHIRE,.53153151,2,0,,,1,0,0,.17567568
HAMPSHIRE,.74000001,1,0,1,,0,0,.047249649,.15142857
HAMPSHIRE,.80000001,1,0,4,,0,0,0,.025
HAMPSHIRE,.92307693,0,0,,,0,0,0,0
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.8114754,0,0,,0,1,0,0,.1557377
HAMPSHIRE,.63157892,0,0,,,0,0,0,.15789473
HAMPSHIRE,.7421875,1,0,,,0,0,0,.15625
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.60465115,1,0,,,0,0,0,.27906978
HAMPSHIRE,,1,0,,,1,0,,
HAMPSHIRE,.82191783,2,0,,0,0,0,0,.14383562
HAMPSHIRE,.39506173,1,0,,,0,0,.041420117,.13580246
HAMPSHIRE,,0,0,,,0,0,0,
HAMPSHIRE,,1,0,,0,0,0,,
HAMPSHIRE,.36803365,0,.75,,,0,1,.0010860711,.34595162
HAMPSHIRE,.081545062,4,.75,,1,1,1,.0019550342,.48712447
HAMPSHIRE,.94736844,0,0,,,0,0,0,.052631579
HAMPSHIRE,,1,0,,,1,0,,
HAMPSHIRE,.6857143,1,0,,,0,0,0,.22857143
HAMPSHIRE,.48178136,0,0,,,0,0,.0039164489,.35627529
HAMPSHIRE,.56578946,3,0,,,0,0,0,.22368421
HAMPSHIRE,.70285714,0,0,13,,1,0,0,.12571429
HAMPSHIRE,.67500001,1,0,,,0,0,0,.16249999
HAMPSHIRE,.49450549,2,0,29,,0,0,.073067121,.24908425
HAMPSHIRE,.85875708,2,0,,,0,0,0,.12429378
HAMPSHIRE,.80769229,0,0,,,0,0,0,.1923077
HAMPSHIRE,.61764705,3,0,,,0,0,0,.23529412
HAMPSHIRE,.59210527,2,0,2,,0,0,0,.32894737
HAMPSHIRE,.56074768,2,0,,,0,0,.011961723,.11214953
HAMPSHIRE,.70149255,0,0,,0,0,0,0,.11940298
HAMPSHIRE,.54950494,1,0,4,,0,0,.0028129395,.27227724
HAMPSHIRE,.65925926,0,0,,,0,0,0,.1037037
HAMPSHIRE,.78947371,1,0,1,,0,0,0,.12573099
HAMPSHIRE,.85384613,1,0,,,0,0,0,.07692308
HAMPSHIRE,.79906541,1,0,,,0,0,.098203592,.13084112
HAMPSHIRE,.090643272,4,0,,1,1,0,0,.47076023
HAMPSHIRE,.61904764,1,0,,,0,0,0,.27380952
HAMPSHIRE,.73557693,1,0,,,1,0,.03892944,.1298077
HAMPSHIRE,.77777779,0,0,,0,1,0,.055319149,.031746034
HAMPSHIRE,,0,0,,,0,0,,
HAMPSHIRE,.46913579,1,0,5,,1,0,.008130081,.17283951
HAMPSHIRE,.47950819,0,0,,,1,0,.011652542,.23770492
HAMPSHIRE,.44936708,1,0,,0,0,0,0,.27215189
HAMPSHIRE,.91666669,1,0,,,1,0,.042857144,.016666668
HAMPSHIRE,.59056604,2,0,18,0,0,0,.012833169,.23018868
HAMPSHIRE,,1,0,3,0,0,0,,
HAMPSHIRE,.70682728,0,0,3,,0,0,0,.14457831
HAMPSHIRE,.55725193,3,0,18,,1,0,0,.28435114
HAMPSHIRE,.48694029,1,0,1,0,0,0,.0032095369,.31343284
HAMPSHIRE,.8019802,1,0,,,0,0,0,.11881188
HAMPSHIRE,.65648854,0,0,17,,0,0,0,.18320611
HAMPSHIRE,.54166669,1,0,,,0,0,.0054288819,.22083333
HAMPSHIRE,.54310346,2,0,,,0,0,.012853471,.21551724
HAMPSHIRE,.26086956,2,0,,,0,0,.0071123755,.31884059
HAMPSHIRE,.84615386,0,0,,,0,0,.071428575,.11538462
HAMPSHIRE,.12571429,0,0,,,0,0,.0076452601,.22285715
HAMPSHIRE,,1,0,,,0,0,,
HAMPSHIRE,,4,0,,,1,0,,
HAMPSHIRE,.0010537407,0,0,,,0,0,.00046948358,.56638569
HAMPSHIRE,0,0,0,,,0,0,.0049261083,.82291669
