STARTcounty,copyhold_count,market_1600,agr_share,ind_share,NrGentry,mills,mill,valordummy,perc_catholics_1800
DEVON,,1,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,,,,0,1
DEVON,,1,,,0,0,0,0,1
DEVON,,1,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,1,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,,,,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,1,,,1,0,0,1,1
DEVON,,,,,,,,0,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,1,,,1,0,0,1,1
DEVON,,,,,0,0,0,0,
DEVON,,,,,0,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,1,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,,,,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,,,,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,1,,,1,0,0,0,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,0,0,0,1
DEVON,,1,,,1,0,0,1,1
DEVON,,1,,,0,0,0,0,1
DEVON,,,,,1,0,0,0,1
DEVON,,,,,1,0,0,1,1
DEVON,,,,,1,2,1,0,1
DEVON,,1,,,1,0,0,1,1
DEVON,,,,,,,,0,1
DEVON,,,,,0,0,0,0,1
DEVON,,,,,1,0,0,0,1
DORSET,,,1,0,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,
DORSET,,,,,0,0,0,0,1
DORSET,,1,,,1,1,1,1,1
DORSET,,,,,1,0,0,1,
DORSET,,,,,,,,0,1
DORSET,,,.25,0,0,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,1,1,1,1,1
DORSET,,1,,,1,0,0,1,1
DORSET,,1,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,0,
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,,,,,,,1,1
DORSET,,,,,,,,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,1,
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,
DORSET,,,.96153843,0,1,0,0,1,1
DORSET,,,,,,,,1,
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,1,,,0,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,,,,0,
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,
DORSET,,,.98148149,.018518519,1,0,0,0,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,
DORSET,,,,,0,0,0,1,1
DORSET,,1,,,1,1,1,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,.94999999,.050000001,,,,0,
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,.96296299,.037037037,,,,0,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,1,1,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,1,
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,1,,,0,0,0,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,.95833331,0,1,0,0,0,1
DORSET,,,,,1,1,1,1,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,1,1,1,1,1
DORSET,,1,,,1,0,0,1,
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,1,,,0,0,0,1,1
DORSET,,,.96153843,0,1,0,0,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,1,,,1,0,0,1,
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,1,0,1,0,0,0,1
DORSET,,1,,,,,,0,1
DORSET,,,.96296299,.037037037,,,,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,1,0,,,,1,1
DORSET,,,1,0,0,0,0,1,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,1,0,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,1,1,1,1,1
DORSET,,1,,,1,1,1,1,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,.75,0,0,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,1,,,,,,1,1
DORSET,,,1,0,,,,1,1
DORSET,,,,,,,,0,1
DORSET,,,1,0,0,0,0,1,1
DORSET,,1,,,1,0,0,1,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,1,0,0,0,0,1,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,.54545456,.27272728,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,1,0,1,0,0,1,1
DORSET,,,1,0,,,,0,
DORSET,,,1,0,0,0,0,0,1
DORSET,,,1,0,0,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,1,0,0,1,0,0,1,1
DORSET,,1,,,0,0,0,0,1
DORSET,,,1,0,1,0,0,0,1
DORSET,,,1,0,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,1,0,0,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,1,,,,,,0,
DORSET,,1,1,0,0,0,0,1,1
DORSET,,,.98214287,0,0,0,0,1,1
DORSET,,,,,1,1,1,1,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,.97619045,0,,,,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,0,
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,.60000002,.40000001,,,,0,1
DORSET,,1,.10784314,.53921568,,,,0,1
DORSET,,,.10784314,.53921568,,,,0,
DORSET,,,.10784314,.53921568,,,,0,1
DORSET,,,.10784314,.53921568,,,,0,
DORSET,,,.10784314,.53921568,1,0,0,0,1
DORSET,,,.10784314,.53921568,1,0,0,0,1
DORSET,,,0,.84615386,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,.5,.2,,,,0,1
DORSET,,,.80000001,.15000001,,,,0,1
DORSET,,1,.14285715,.85714287,1,0,0,0,1
DORSET,,,.6875,.0625,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,.52941179,.23529412,1,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,1,0,1,0,0,1,
DORSET,,,1,0,1,0,0,1,1
DORSET,,,,,,,,1,1
DORSET,,1,,,1,2,1,1,1
DORSET,,,,,1,0,0,0,
DORSET,,,.82352942,.05882353,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,1,0,0,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,1,
DORSET,,,,,0,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,1,1
DORSET,,1,,,1,1,1,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,,,,0,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,.75,.083333336,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,.98412699,0,1,0,0,0,1
DORSET,,1,1,0,1,0,0,1,1
DORSET,,,.95744681,.04255319,1,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,1,1,0,1,0,0,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,1,,,,,,0,
DORSET,,,,,1,0,0,1,1
DORSET,0,,,,,,,1,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,
DORSET,,,,,1,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,,,,1,
DORSET,,,,,,,,0,
DORSET,,1,,,1,0,0,0,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,0,0,0,1,1
DORSET,,,,,,,,0,
DORSET,,,,,,,,1,1
DORSET,,,,,1,1,1,0,1
,,,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,1,0,0,1,1
DORSET,,,,,0,0,0,1,1
DORSET,,1,,,1,0,0,0,1
DORSET,,1,,,1,0,0,1,1
DORSET,,,,,,,,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,1,1,1,0,1
DORSET,,,,,,,,1,1
DORSET,,,,,0,0,0,0,1
DORSET,,,,,1,0,0,0,1
DORSET,,,,,0,0,0,1,1
DORSET,,,,,0,0,0,0,
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,0,1
DORSET,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,0,1
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,1,
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,1,0,0,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,1,,,1,0,0,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,1,1
DURHAM,,1,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,1,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,0,0,0,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,1,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,0,0,0,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,0,
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,1,,,,,,0,1
DURHAM,,1,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,1,0,0,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,1,0,0,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,1,,,1,0,0,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,0,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,1,0,0,1,1
DURHAM,,,,,,,,1,
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,0,1
DURHAM,,,,,,,,1,1
DURHAM,,,,,,,,1,1
ESSEX,,1,,,,,,0,1
ESSEX,,,,,1,0,0,0,
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,0,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,1,,,,,,1,1
ESSEX,,,,,1,0,0,0,1
ESSEX,0,1,,,1,0,0,0,1
ESSEX,,1,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,1,
ESSEX,,,,,1,0,0,0,1
ESSEX,,1,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,
ESSEX,,,,,1,0,0,0,1
ESSEX,,1,,,1,1,1,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,.0625,0,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,,,,0,
ESSEX,,,,,1,1,1,0,
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,1,1,0,1
ESSEX,,,,,1,0,0,0,
ESSEX,,,,,1,1,1,0,1
ESSEX,,,,,1,1,1,0,1
ESSEX,,1,.40000001,.43125001,1,0,0,1,1
ESSEX,,1,.15957446,.5,1,2,1,1,1
ESSEX,,,.48837209,.046511628,1,1,1,1,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,0,0,0,0,1
ESSEX,,1,,,1,0,0,1,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,1,1,0,1
ESSEX,,1,,,0,0,0,1,1
,,,,,1,0,0,0,1
ESSEX,,,,,2,0,0,0,1
ESSEX,,,,,,,,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,1,1,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,1,0,0,0,1
ESSEX,,,,,,,,0,1
